created_at,id,text,geo,coordinates,lang,timestamp_ms
Sat Oct 10 16:23:23 +0000 2015,652882126879240200,": ""Die größte Herausforderung unserer Zeit"" - Alles Infos zum Fachkongress Migration und Flüchtlinge findet ihr hier:  …",,,de,1444494203668
Sat Oct 10 16:23:40 +0000 2015,652882197997879300,: ,,,de,1444494220624
Sat Oct 10 16:23:57 +0000 2015,652882267468079100,  ,,,und,1444494237187
Sat Oct 10 16:24:19 +0000 2015,652882360657137700,": Zo kan het ook: ""Angst ist okay"" door in Die -  ",,,nl,1444494259405
Sat Oct 10 16:24:48 +0000 2015,652882481306337300,: ‚Staatsanwalt hält Brandstifter nicht für rechtsradikal‘. Ziel der Brandstiftung war Flüchtlinge zu vereiben! /…,,,de,1444494288170
Sat Oct 10 16:24:50 +0000 2015,652882490428923900,: ,,,de,1444494290345
Sat Oct 10 16:25:00 +0000 2015,652882534712410100,"Hier ist das plötzlich""wegzensiee"" N24-Interview mit dem Polizeigew. Wendt zu den wahren Zuständen in den Lagern  …",,,de,1444494300903
Sat Oct 10 16:27:25 +0000 2015,652883140646727700,Waet ab bis ihr den netten Schutzsuchenden zu Willen sein müsst. Gutmensch sein ist kein Schutzschild. Viel Glück! ,,,de,1444494445369
Sat Oct 10 16:27:30 +0000 2015,652883162633228300,": ""Die größte Herausforderung unserer Zeit"" - Alles Infos zum Fachkongress Migration und Flüchtlinge findet ihr hier:  …",,,de,1444494450611
Sat Oct 10 16:28:21 +0000 2015,652883375829729300,": Flüchtlinge wollen nicht in Turnhalle einziehen-Syrerin (20):Das ist nicht komfoabel genug,das ist nur Turnhalle! 
ht…",,,de,1444494501441
Sat Oct 10 16:29:08 +0000 2015,652883574706843600,: In ,,,de,1444494548857
Sat Oct 10 16:29:25 +0000 2015,652883644789452800,Beim Thema ,,,de,1444494565566
Sat Oct 10 16:29:38 +0000 2015,652883697704808400,: Waet ab bis ihr den netten Schutzsuchenden zu Willen sein müsst. Gutmensch sein ist kein Schutzschild. Viel Glück! h…,,,de,1444494578182
Sat Oct 10 16:30:41 +0000 2015,652883965175468000,Flüchtlingsskandal - Bundesländer suchen 20.000 Lehrer  via,,,de,1444494641952
Sat Oct 10 16:30:42 +0000 2015,652883968795275300, ,,,und,1444494642815
Sat Oct 10 16:30:57 +0000 2015,652884032175407100,Oberbayern - ,,,de,1444494657926
Sat Oct 10 16:31:24 +0000 2015,652884144586948600,: Die Grünen: ,,,de,1444494684727
Sat Oct 10 16:33:37 +0000 2015,652884700437082100, ,,,de,1444494817252
Sat Oct 10 16:34:04 +0000 2015,652884812936646700,"AfD will Angela Merkel wegen ""Schleuser-Tätigkeit"" anzeigen - SPIEGEL ONLINE ",,,de,1444494844074
Sat Oct 10 16:34:13 +0000 2015,652884851117436900,": Flüchtlinge wollen nicht in Turnhalle einziehen-Syrerin (20):Das ist nicht komfoabel genug,das ist nur Turnhalle! 
ht…",,,de,1444494853177
Sat Oct 10 16:34:23 +0000 2015,652884896063602700,Flüchtlingsskandal - Bundesländer suchen 20.000 Lehrer  via  ,,,de,1444494863893
Sat Oct 10 16:34:24 +0000 2015,652884897258971100,,,,und,1444494864178
Sat Oct 10 16:34:25 +0000 2015,652884902375985200,Oberbayern -  Mobile für  - Bad Tölz-Wolfratshausen - Süddeutsche.de  via  ,,,de,1444494865398
Sat Oct 10 16:34:26 +0000 2015,652884906058600400,Die Grünen:  und Flüchtlinge (von Jan Grossah)  ,,,de,1444494866276
Sat Oct 10 16:36:07 +0000 2015,652885331944046600,": ""Die größte Herausforderung unserer Zeit"" - Alles Infos zum Fachkongress Migration und Flüchtlinge findet ihr hier:  …",,,de,1444494967815
Sat Oct 10 16:36:35 +0000 2015,652885449984376800,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444494995958
Sat Oct 10 16:36:37 +0000 2015,652885456586211300,: De Maiziere hat ja mittlerweile schon ein Sonderrecht für falsche Behauptungen aber das hier ist krass …,,,de,1444494997532
Sat Oct 10 16:36:43 +0000 2015,652885481353531400,: Vielleicht sollte man mehr zwischen ,,,de,1444495003437
Sat Oct 10 16:37:09 +0000 2015,652885590782951400,": Nein keine Turnhalle, sondern gratis Einfamilienhaus, iPhone 6S, iPad, Miele Waschmaschine und 2000 euro im Monat! https://t.c…",,,de,1444495029527
Sat Oct 10 16:38:01 +0000 2015,652885808735780900, erlesene Referenten beim ,,,de,1444495081491
Sat Oct 10 16:38:27 +0000 2015,652885919247298600, ,,,und,1444495107839
Sat Oct 10 16:38:28 +0000 2015,652885923156336600,Internet-Fakes gegen Flüchtlinge  via,,,de,1444495108771
Sat Oct 10 16:39:45 +0000 2015,652886246151323600,"CSU-Chef verwies dass aktuell täglich zwischen 6.500 und 10.000 Flüchtlinge in Bayern ankommen.😱😱😱😱😱😱

",,,de,1444495185779
Sat Oct 10 16:39:51 +0000 2015,652886271744942100,Europa zerbricht an Merkel - ca. 300 tausend unregistriere Fluechtlinge untergetaucht IS-armee!? ,,,de,1444495191881
Sat Oct 10 16:40:03 +0000 2015,652886320004657200, Europa zerbricht an Merkel - ca. 300 tausend unregistriere Fluechtlinge untergetaucht IS-armee!?,,,de,1444495203387
Sat Oct 10 16:44:27 +0000 2015,652887427250552800,Staatsanwalt hält Brandstifter nicht für rechtsradikal - Politik - Süddeutsche.de  via,,,de,1444495467375
Sat Oct 10 16:44:52 +0000 2015,652887534444376000,": ""Das ist nicht komfoabel genug, das ist nur eine Turnhalle!""  ",,,de,1444495492932
Sat Oct 10 16:45:50 +0000 2015,652887775751110700,Die 40 eindrucksvollsten Bilder der Flucht aus Syrien  ,,,de,1444495550464
Sat Oct 10 16:46:36 +0000 2015,652887969070714900," Komisch, dass nur darüber berichtet wird, wenn Opfer/Täter die richtige Hautfarbe haben! Rassismus? ",,,de,1444495596555
Sat Oct 10 16:46:40 +0000 2015,652887985617268700," Seehofer als Feind der Fluechtlinge zu brandmarken, ist einfach nur haltlose Hetz-Propaganda. ",,,de,1444495600500
Sat Oct 10 16:47:17 +0000 2015,652888140819120100,Staatsanwalt hält Brandstifter nicht für rechtsradikal - Politik - Süddeutsche.de  via  ,,,de,1444495637503
Sat Oct 10 16:47:19 +0000 2015,652888147580309500,Die 40 eindrucksvollsten Bilder der Flucht aus Syrien      ,,,de,1444495639115
Sat Oct 10 16:48:10 +0000 2015,652888362941042700,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444495690461
Sat Oct 10 16:48:18 +0000 2015,652888397632159700,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444495698732
Sat Oct 10 16:48:37 +0000 2015,652888474845061100,: ,,,de,1444495717141
Sat Oct 10 16:49:05 +0000 2015,652888593766199300,: Sie haben sich in der Kantine mal umgehö… - ,,,de,1444495745494
Sat Oct 10 16:49:13 +0000 2015,652888625554804700,"
Was stimmt an diesem Satz nicht?
Tipp:Für Flüchtlinge bauen!
NO WAY",,,de,1444495753073
Sat Oct 10 16:49:32 +0000 2015,652888705586344000,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444495772154
Sat Oct 10 16:49:45 +0000 2015,652888763241242600,Australien will Flüchtlinge auf den Philippinen ansiedeln  via,,,de,1444495785900
Sat Oct 10 16:51:03 +0000 2015,652889087603568600,"Niemcy już o tym piszą, ciekawe czy u nas media podejmą temat? Co z nieletnimi żonami uchodźców? ",,,pl,1444495863234
Sat Oct 10 16:51:43 +0000 2015,652889254654312400,": CSU-Chef verwies dass aktuell täglich zwischen 6.500 und 10.000 Flüchtlinge in Bayern ankommen.😱😱😱😱😱😱

…",,,de,1444495903062
Sat Oct 10 16:51:46 +0000 2015,652889267174289400,Flüchtlinge in Stuttga:Vorfälle in Flüchtlingsheimen? Polizei: „Wir verschweigen nichts“ ,,,de,1444495906047
Sat Oct 10 16:51:53 +0000 2015,652889300309278700,Erstunterkünfte für ,,,de,1444495913947
Sat Oct 10 16:54:10 +0000 2015,652889872257171500,,,,de,1444496050310
Sat Oct 10 16:54:24 +0000 2015,652889932055359500,"Jetzt erklä,was f eine Rolle das Smaphone bei ",,,de,1444496064567
Sat Oct 10 16:54:40 +0000 2015,652890000200200200,,,,de,1444496080814
Sat Oct 10 16:55:14 +0000 2015,652890139753119700,"Der trinkt jede Menge Schnaps, ohne dass die Flasche leer wird! :) Der Grund: Leser-Feedback. ",,,de,1444496114086
Sat Oct 10 16:55:32 +0000 2015,652890217477750800,"""Warum nicht auf Steuer verzichten?"" Expee: So können wir für Flüchtlinge bauen, ohne dass die Kosten explodieren ",,,de,1444496132617
Sat Oct 10 16:56:33 +0000 2015,652890474592780300,Hardheim  via,,,no,1444496193918
Sat Oct 10 16:56:48 +0000 2015,652890535997362200,: ,,,de,1444496208558
Sat Oct 10 16:56:56 +0000 2015,652890568859775000,,,,und,1444496216393
Sat Oct 10 16:57:42 +0000 2015,652890762808569900,"Sie suchen Brandstifter? Dann fangrn sie bei der Feuerwehr an. Feuerwehrmann hat gestanden...
",,,de,1444496262634
Sat Oct 10 16:57:54 +0000 2015,652890811970007000,"Sonderabgabe: Bundesregierung und EU-Kommission erwägen ""Flüchtlings-Soli"" - SPIEGEL ONLINE ",,,de,1444496274355
Sat Oct 10 16:58:06 +0000 2015,652890862448431100,,,,de,1444496286390
Sat Oct 10 16:58:34 +0000 2015,652890980119658500,"Sie suchen Brandstifter? Dann fangen Sie bei der Feuerwehr an. Feuerwehrmann hat gestanden...
",,,de,1444496314445
Sat Oct 10 16:59:09 +0000 2015,652891126899318800,Behörden ratlos: Wenn Flüchtlinge Kinderbräute mitbringen - N24 ,,,de,1444496349440
Sat Oct 10 16:59:47 +0000 2015,652891287591501800," ""Eine religiöse oder ethnische Trennung kann keine Lösung sein""  via",,,de,1444496387752
Sat Oct 10 17:01:08 +0000 2015,652891626050834400,: Amazon will Flüchtlinge als Saisonkräfte einsetzen  ,,,de,1444496468447
Sat Oct 10 17:01:57 +0000 2015,652891831286526000,"Was auf diesen Euro-Schein gedruckt ist, beleidigt Flüchtlinge -",,,de,1444496517379
Sat Oct 10 17:02:15 +0000 2015,652891907379564500,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444496535521
Sat Oct 10 17:03:07 +0000 2015,652892123780530200,: Für etwa 325.000 Schüler unter den Asylbewerbern werden rund 20.000 Lehrer benötigt. Ist das zu schaffen? …,,,de,1444496587115
Sat Oct 10 17:03:14 +0000 2015,652892154499612700,: Märchenstunde in ,,,de,1444496594439
Sat Oct 10 17:03:57 +0000 2015,652892336112959500,: ,,,de,1444496637739
Sat Oct 10 17:04:10 +0000 2015,652892387837124600,": Bitter. 

",,,en,1444496650071
Sat Oct 10 17:05:18 +0000 2015,652892674517807100,"""Eine religiöse oder ethnische Trennung kann keine Lösung sein""  via  ",,,de,1444496718421
Sat Oct 10 17:05:20 +0000 2015,652892681543270400,Amazon will Flüchtlinge als Saisonkräfte einsetzen    ,,,de,1444496720096
Sat Oct 10 17:05:22 +0000 2015,652892690200313900,Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!   ,,,de,1444496722160
Sat Oct 10 17:05:22 +0000 2015,652892691580198900,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444496722489
Sat Oct 10 17:05:22 +0000 2015,652892693069217800,Für etwa 325.000 Schüler unter den Asylbewerbern werden rund 20.000 Lehrer benötigt. Ist das zu schaffen?  ,,,de,1444496722844
Sat Oct 10 17:05:23 +0000 2015,652892694885343200,Märchenstunde in : Vorfälle in ? : „Wir verschweigen nichts“ - Ja klar...  ,,,de,1444496723277
Sat Oct 10 17:05:52 +0000 2015,652892816184602600,"Erdogan hat sowohl von USA als auch von  Europäern, im überagenden Sinne, ""grünes Licht"" bekommen. Man braucht ihn.",,,de,1444496752197
Sat Oct 10 17:06:10 +0000 2015,652892892650938400,"Tweet von TweetCaster -: Der Zuzug von Flüchtlingen sorgt für volle Geschäftsbücher. 
Via TweetCaster geteilt",,,de,1444496770428
Sat Oct 10 17:06:13 +0000 2015,652892903510028300,Gestern sind 8201 ,,,de,1444496773017
Sat Oct 10 17:06:20 +0000 2015,652892935621619700,NPD-Kundgebung gegen Flüchtlinge: Udo Pastörs übernimmt | ENDSTATION RECHTS. ,,,de,1444496780673
Sat Oct 10 17:07:02 +0000 2015,652893111480381400,Insgesamt sind daher 149`818 ,,,de,1444496822601
Sat Oct 10 17:07:29 +0000 2015,652893223036297200,": Interessantes Interview Gesamtmetall-Chef R.Dulger mit TTIP, Wischaft,VW u Fluechtlinge ",,,de,1444496849198
Sat Oct 10 17:07:29 +0000 2015,652893222763647000,": Interessantes Interview Gesamtmetall-Chef R.Dulger mit TTIP, Wischaft,VW u Fluechtlinge ",,,de,1444496849133
Sat Oct 10 17:07:43 +0000 2015,652893284680007700,: ,,,de,1444496863895
Sat Oct 10 17:07:57 +0000 2015,652893342213259300,Tweet von TweetCaster -: In NRW gelten bislang noch nicht alle Unterkünfte für Flüchtlinge als winterfest. ,,,de,1444496877612
Sat Oct 10 17:07:59 +0000 2015,652893348739575800,: hier des Rätsels Lösung ,,,de,1444496879168
Sat Oct 10 17:09:03 +0000 2015,652893618395611100,: Die Kirchen und die Kanzlerin: auf wen  ,,,de,1444496943459
Sat Oct 10 17:10:08 +0000 2015,652893889297285100,Flüchtlinge beziehen neue Notunterkunft in Chemnitz-Markersdorf  ,,,de,1444497008047
Sat Oct 10 17:10:17 +0000 2015,652893930888011800,"Staatsanwalt: Aus ""Angst vor Flüchtlingen"" die Bude abzufackeln ist kein politisches, sondern ein persönliches Motiv ",,,de,1444497017963
Sat Oct 10 17:10:40 +0000 2015,652894025008197600,": gefälschte Behauptungen, die sich gg Flüchtlinge u Helfer richten. Dagegen kämpfen professionelle Fake-Hunter http://t…",,,de,1444497040403
Sat Oct 10 17:10:54 +0000 2015,652894085917843500,Alpträume...Traumatisie...wie war das noch😜 ,,,de,1444497054925
Sat Oct 10 17:11:14 +0000 2015,652894166448517100," Facebook ist voll mit Fluchthelfern, leicht zu finden, mit Osmarke, Werbefilmen mit lachenden ",,,de,1444497074125
Sat Oct 10 17:11:26 +0000 2015,652894217652564000,: ,,,de,1444497086333
Sat Oct 10 17:12:18 +0000 2015,652894438478467100,": gefälschte Behauptungen, die sich gg Flüchtlinge u Helfer richten. Dagegen kämpfen professionelle Fake-Hunter http://t…",,,de,1444497138982
Sat Oct 10 17:12:38 +0000 2015,652894519185248300,: ,,,de,1444497158224
Sat Oct 10 17:12:45 +0000 2015,652894548251836400,Keine Symbolpolitik auf dem Rücken der Geflüchteten - Berliner ,,,de,1444497165154
Sat Oct 10 17:13:38 +0000 2015,652894769929191400,"""...ein im Grunde schmachvolles Ende einer fast zehnjährigen Kanzlerschaft"". ",,,de,1444497218006
Sat Oct 10 17:13:51 +0000 2015,652894827856691200,,,,de,1444497231817
Sat Oct 10 17:14:24 +0000 2015,652894965044019200,Reisende soll man nicht aufhalten ;)  ,,,de,1444497264525
Sat Oct 10 17:14:39 +0000 2015,652895028365389800,": Bitter. 

",,,en,1444497279622
Sat Oct 10 17:15:07 +0000 2015,652895143381610500,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444497307044
Sat Oct 10 17:15:54 +0000 2015,652895341092712400,": Facebook ist voll mit Fluchthelfern, leicht zu finden, mit Osmarke, Werbefilmen mit lachenden ",,,de,1444497354182
Sat Oct 10 17:16:09 +0000 2015,652895406339326000,: ,,,de,1444497369738
Sat Oct 10 17:16:19 +0000 2015,652895446285844500,lesen! Lohnt sich! ?,,,de,1444497379262
Sat Oct 10 17:16:23 +0000 2015,652895464442998800,": ""Der syrische Exodus hat inzwischen bereits größere Dimensionen als der palästinensische von 1948"" ",,,de,1444497383591
Sat Oct 10 17:16:56 +0000 2015,652895601290514400,"20.000 Lehrer für Flüchtlinge benötigt 
",,,de,1444497416218
Sat Oct 10 17:17:12 +0000 2015,652895667589939200,": ""...ein im Grunde schmachvolles Ende einer fast zehnjährigen Kanzlerschaft"". ",,,de,1444497432025
Sat Oct 10 17:17:17 +0000 2015,652895692407603200,: ‚Staatsanwalt hält Brandstifter nicht für rechtsradikal‘. Ziel der Brandstiftung war Flüchtlinge zu vereiben! /…,,,de,1444497437942
Sat Oct 10 17:18:41 +0000 2015,652896041616965600, wer weiß ,,,de,1444497521200
Sat Oct 10 17:18:58 +0000 2015,652896114920833000,: Alpträume...Traumatisie...wie war das noch😜 ,,,de,1444497538677
Sat Oct 10 17:19:06 +0000 2015,652896146487144400," wichtiger wäre es gewesen,wenn sie gestellt hätte! ",,,de,1444497546203
Sat Oct 10 17:19:10 +0000 2015,652896163994161200,Wie will die ,,,de,1444497550377
Sat Oct 10 17:19:36 +0000 2015,652896272362393600,wer weiß  ,,,de,1444497576214
Sat Oct 10 17:19:38 +0000 2015,652896281766010900,"wichtiger wäre es gewesen,wenn  sie gestellt hätte!  Kritischer Journalismus=Auslaufm.? ",,,de,1444497578456
Sat Oct 10 17:19:38 +0000 2015,652896282898530300,"Wie will die  die Herausforderung  lösen, wenn eine Urlaubskae 7 Wochen von Italien nach Deutschland braucht? ",,,de,1444497578726
Sat Oct 10 17:19:45 +0000 2015,652896311340068900,Köln hat dieses Jahr knapp 3500 ,,,de,1444497585507
Sat Oct 10 17:19:56 +0000 2015,652896357808738300,„Ankommen – ,,,de,1444497596586
Sat Oct 10 17:19:58 +0000 2015,652896365324947500,: Köln hat dieses Jahr knapp 3500 ,,,de,1444497598378
Sat Oct 10 17:20:35 +0000 2015,652896519553744900,: Gute Arbeit von Steffen Blatt in der heutigen ,,,de,1444497635149
Sat Oct 10 17:21:33 +0000 2015,652896762395533300,: Alpträume...Traumatisie...wie war das noch😜 ,,,de,1444497693047
Sat Oct 10 17:21:36 +0000 2015,652896775989252100,: ,,,de,1444497696288
Sat Oct 10 17:21:57 +0000 2015,652896865055318000,Übergriffe ,,,de,1444497717523
Sat Oct 10 17:22:34 +0000 2015,652897021582557200,Internet-Fakes gegen Flüchtlinge  via,,,de,1444497754842
Sat Oct 10 17:23:09 +0000 2015,652897166818693100, ,,,de,1444497789469
Sat Oct 10 17:24:00 +0000 2015,652897379121807400,: 490 Angriffe auf Asylunterkünfte. De Maizière spricht von Schande für Deutschland. ,,,de,1444497840086
Sat Oct 10 17:24:00 +0000 2015,652897382552739800,: Übergriffe ,,,de,1444497840904
Sat Oct 10 17:24:45 +0000 2015,652897569115369500,": Facebook ist voll mit Fluchthelfern, leicht zu finden, mit Osmarke, Werbefilmen mit lachenden ",,,de,1444497885384
Sat Oct 10 17:25:57 +0000 2015,652897871352590300,So können wir für ,,,de,1444497957443
Sat Oct 10 17:26:07 +0000 2015,652897914327535600,Heimat muss kein Land sein  ,,,de,1444497967689
Sat Oct 10 17:26:53 +0000 2015,652898107206836200,: Köln hat dieses Jahr knapp 3500 ,,,de,1444498013675
Sat Oct 10 17:26:57 +0000 2015,652898122448945200,: Ahja .. Okay..Flüchtlinge wollen nicht in Turnhalle einziehen!  ,,,de,1444498017309
Sat Oct 10 17:27:32 +0000 2015,652898270272954400,: Alpträume...Traumatisie...wie war das noch😜 ,,,de,1444498052553
Sat Oct 10 17:27:57 +0000 2015,652898375524839400," Wäre ja noch schöner, wenn sich an den Rundfunkstaatsverag halten würden! ",,,de,1444498077647
Sat Oct 10 17:29:02 +0000 2015,652898649605820400,: Alpträume...Traumatisie...wie war das noch😜 ,,,de,1444498142993
Sat Oct 10 17:29:06 +0000 2015,652898664894079000,: ,,,de,1444498146638
Sat Oct 10 17:29:12 +0000 2015,652898688646275100,"
Und die Steuerzahler werden das bezahlen. Alles andere ist GELOGEN!
",,,de,1444498152301
Sat Oct 10 17:29:18 +0000 2015,652898716333027300,: Gestern sind 8201 ,,,de,1444498158902
Sat Oct 10 17:29:25 +0000 2015,652898743113662500,Flüchtlinge - Lasten und Listen - Politik - Süddeutsche.de  via,,,de,1444498165287
Sat Oct 10 17:29:25 +0000 2015,652898745642819600,: Insgesamt sind daher 149`818 ,,,de,1444498165890
Sat Oct 10 17:29:58 +0000 2015,652898884038082600,"""Amazon will Flüchtlinge als Saisonkräfte einsetzen"" Würde mich freuen, aber A presst Menschen wie Zitronen aus ",,,de,1444498198886
Sat Oct 10 17:30:04 +0000 2015,652898908784492500,: Köln hat dieses Jahr knapp 3500 ,,,de,1444498204786
Sat Oct 10 17:31:08 +0000 2015,652899174820806700,«Flüchtlinge nicht wie Dreck behandeln!»  demonstrieVia,,,de,1444498268214
Sat Oct 10 17:31:20 +0000 2015,652899226851131400,"Polizei löst Anti-Asyl-Demo in Cottbus auf.

Besoffen und Pöbelnd mit Kind. Armes Deutschland ",,,de,1444498280619
Sat Oct 10 17:32:47 +0000 2015,652899592103678000,Das Persönliche ist immer politisch. ,,,de,1444498367702
Sat Oct 10 17:33:31 +0000 2015,652899774866325500,"Insgesamt sind daher 149`818  nach und durch  gekommen.
     ",,,de,1444498411276
Sat Oct 10 17:33:32 +0000 2015,652899778863497200,"""Amazon will Flüchtlinge als Saisonkräfte einsetzen"" Würde mich freuen, aber A presst Menschen wie Zitronen aus  ",,,de,1444498412229
Sat Oct 10 17:33:32 +0000 2015,652899780348244000,"Köln hat dieses Jahr knapp 3500  zugewiesen bekommen, Düsseldorf 2800. Ein Überblick in Zahlen.  (mer) ",,,de,1444498412583
Sat Oct 10 17:33:33 +0000 2015,652899784567746600,«Flüchtlinge nicht wie Dreck behandeln!»   demonstrieVia  ,,,de,1444498413589
